selected_heli_sniper,MP_KILLSTREAK_N,KILLSTREAKS_HELI_SNIPER,,2.5,0.25,0.75,0.25,1,mp_killstreak_heli,achieve_heli_mg,killstreak_minisplash
selected_heli_minigunner,MP_KILLSTREAK_N,KILLSTREAKS_HELI_MINIGUNNER,,2.5,0.25,0.75,0.25,1,mp_killstreak_heli,achieve_heli_mg,killstreak_minisplash
selected_ims,MP_KILLSTREAK_N,KILLSTREAKS_IMS,,2.5,0.25,0.75,0.25,1,mp_killstreak_radar,achieve_sentrygun,killstreak_minisplash
selected_aastrike,MP_KILLSTREAK_N,KILLSTREAKS_AASTRIKE,,2.5,0.25,0.75,0.25,1,mp_killstreak_jet,airstrike,killstreak_minisplash
selected_remote_uav,MP_KILLSTREAK_N,KILLSTREAKS_REMOTE_UAV,,2.5,0.25,0.75,0.25,1,mp_killstreak_heli,achieve_heli_mg,killstreak_minisplash
selected_remote_tank,MP_KILLSTREAK_N,KILLSTREAKS_REMOTE_TANK,,2.5,0.25,0.75,0.25,1,mp_killstreak_sentrygun,achieve_sentrygun,killstreak_minisplash
selected_airdrop_remote_tank,MP_KILLSTREAK_N,KILLSTREAKS_AIRDROP_REMOTE_TANK,,2.5,0.25,0.75,0.25,1,mp_killstreak_jet,achieve_sentrygun,killstreak_minisplash
selected_sam_turret,MP_KILLSTREAK_N,KILLSTREAKS_SAM_TURRET,,2.5,0.25,0.75,0.25,1,mp_killstreak_radar,achieve_sentrygun,killstreak_minisplash
selected_nuke,MP_KILLSTREAK_N,KILLSTREAKS_TACTICAL_NUKE,,2.5,0.25,0.75,0.25,1,mp_killstreak_heli,achieve_nuke,killstreak_minisplash
specialty_juiced,PERKS_JUICED,PERKS_DESC_JUICED,specialty_juiced,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
specialty_grenadepulldeath,PERKS_MARTYRDOM,SPLASHES_MARTYRDOM_DESC,specialty_grenadepulldeath,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
specialty_finalstand,PERKS_FINALSTAND,SPLASHES_FINALSTAND_DESC,specialty_finalstand,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
specialty_revenge,PERKS_REVENGE,PERKS_DESC_REVENGE,specialty_revenge,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
specialty_c4death,PERKS_C4DEATH,SPLASHES_C4DEATH_DESC,specialty_c4death,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
specialty_stopping_power,PERKS_STOPPING_POWER,PERKS_DESC_STOPPING_POWER,specialty_stopping_power,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
caused_defcon,MP_CAUSED_DEFCON,MP_EARNED_MEGADROP,,2.5,0.25,0.75,0.25,1,mp_killstreak_jet,uavrecon,splash
captured_nuke,SPLASHES_CAPTURED_NUKE,SPLASHES_DESC_CAPTURED_NUKE,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
capture,SPLASHES_CAPTURE,SPLASHES_CAPTURE_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
defend,SPLASHES_DEFEND,SPLASHES_DEFEND_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
assault,SPLASHES_ASSAULT,SPLASHES_ASSAULT_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
flag_capture,SPLASHES_FLAG_CAPTURED,SPLASHES_FLAG_CAPTURED_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
flag_defend,SPLASHES_FLAG_DEFEND,SPLASHES_FLAG_DEFEND_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
flag_assault,SPLASHES_FLAG_ASSAULT,SPLASHES_FLAG_ASSAULT_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
flag_carrier_killed,SPLASHES_KILLED_FLAG_CARRIER,SPLASHES_KILLED_FLAG_CARRIER_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
got_juggernaut,SPLASHES_GOT_JUGGERNAUT,SPLASHES_GOT_JUGGERNAUT_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
plant,SPLASHES_PLANT,SPLASHES_PLANT_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
defuse,SPLASHES_DEFUSE,SPLASHES_DEFUSE_DESC,,1,0.75,0.25,0.25,1,mp_last_stand,,splash
sab_overtime,SPLASHES_SAB_OVERTIME,SPLASHES_SAB_OVERTIME_DESC,,3,0.75,0.25,0.25,1,mp_last_stand,,splash
gtnw_overtime,SPLASHES_GTNW_OVERTIME,SPLASHES_GTNW_OVERTIME_DESC,,3,0.75,0.25,0.25,1,mp_last_stand,,splash
sudden_death,MP_SUDDEN_DEATH,MP_NO_RESPAWN,,3,0.75,0.25,0.25,1,mp_last_stand,,splash
knifethrow,SPLASHES_KNIFETHROW,SPLASHES_KNIFETHROW_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
stuck_semtex,SPLASHES_STUCK_SEMTEX,SPLASHES_STUCK_SEMTEX_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
hijacker,SPLASHES_HIJACKER,SPLASHES_HIJACKER_DESC,,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
sharepackage,SPLASHES_SHAREPACKAGE,SPLASHES_SHAREPACKAGE_DESC,,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
rested,SPLASHES_RESTED,SPLASHES_RESTED_DESC,,4,1,0.4,0,1,mp_bonus_start,,splash
rested_done,SPLASHES_RESTED_DONE,SPLASHES_RESTED_DONE_DESC,,2.5,1,0.4,0,1,mp_bonus_end,,splash
semtex_stuck,SPLASHES_SEMTEX_STUCK,SPLASHES_SEMTEX_STUCK,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
hijacked_airdrop,SPLASHES_HIJACKED_AIRDROP,SPLASHES_HIJACKED_AIRDROP,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
hijacked_sentry,SPLASHES_HIJACKED_SENTRY,SPLASHES_HIJACKED_SENTRY,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
hijacked_juggernaut,SPLASHES_HIJACKED_JUGGERNAUT,SPLASHES_HIJACKED_JUGGERNAUT,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
hijacked_remote_tank,SPLASHES_HIJACKED_REMOTE_TANK,SPLASHES_HIJACKED_REMOTE_TANK,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
giveaway_trophy,SPLASHES_GIVEAWAY_AIRDROP,SPLASHES_GIVEAWAY_AIRDROP,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_airdrop,SPLASHES_GIVEAWAY_AIRDROP,SPLASHES_GIVEAWAY_AIRDROP,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_juggernaut,SPLASHES_GIVEAWAY_JUGGERNAUT,SPLASHES_GIVEAWAY_JUGGERNAUT,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_sentry,SPLASHES_GIVEAWAY_SENTRY,SPLASHES_GIVEAWAY_SENTRY,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
hijacked_emergency_airdrop,SPLASHES_HIJACKED_EMERGENCY_AIRDROP,SPLASHES_HIJACKED_EMERGENCY_AIRDROP,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
two_from_defcon,SPLASHES_TWO_FROM_DEFCON,SPLASHES_TWO_FROM_DEFCON,,4,0.6,0.6,1,1,null,,playercard_splash
one_from_defcon,SPLASHES_ONE_FROM_DEFCON,SPLASHES_ONE_FROM_DEFCON,,4,0.6,0.6,1,1,null,,playercard_splash
changed_defcon,SPLASHES_CHANGED_DEFCON,SPLASHES_CHANGED_DEFCON,,4,0.6,0.6,1,1,null,,playercard_splash
used_ac130,KILLSTREAKS_AC130,KILLSTREAKS_AC130,,4,1,1,1,1,null,,playercard_splash
used_helicopter_minigun,KILLSTREAKS_HELICOPTER_MINIGUN,KILLSTREAKS_HELICOPTER_MINIGUN,,4,1,1,1,1,null,,playercard_splash
used_helicopter,KILLSTREAKS_HELICOPTER,KILLSTREAKS_HELICOPTER,,4,1,1,1,1,null,,playercard_splash
used_emp,KILLSTREAKS_EMP,KILLSTREAKS_EMP,,4,1,1,1,1,null,,playercard_splash
used_nuke,KILLSTREAKS_TACTICAL_NUKE,KILLSTREAKS_TACTICAL_NUKE,,4,1,1,1,1,null,,playercard_splash
used_helicopter_flares,KILLSTREAKS_PAVELOW,KILLSTREAKS_PAVELOW,,4,1,1,1,1,null,,playercard_splash
used_airdrop_mega,KILLSTREAKS_AIRDROP_MEGA,KILLSTREAKS_AIRDROP_MEGA,,4,1,1,1,1,null,,playercard_splash
used_juggernaut,KILLSTREAKS_JUGGERNAUT,KILLSTREAKS_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
used_stealth_airstrike,KILLSTREAKS_STEALTH_AIRSTRIKE,KILLSTREAKS_STEALTH_AIRSTRIKE,,4,1,1,1,1,null,,playercard_splash
used_a10_support,KILLSTREAKS_A10_SUPPORT,KILLSTREAKS_A10_SUPPORT,,4,1,1,1,1,null,,playercard_splash
used_deployable_ammo,KILLSTREAKS_DEPLOYABLE_AMMO,KILLSTREAKS_DEPLOYABLE_AMMO,,4,1,1,1,1,null,,playercard_splash
used_deployable_vest,KILLSTREAKS_DEPLOYABLE_VEST,KILLSTREAKS_DEPLOYABLE_VEST,,4,1,1,1,1,null,,playercard_splash
used_deployable_exp_ammo,KILLSTREAKS_DEPLOYABLE_EXP_AMMO,KILLSTREAKS_DEPLOYABLE_EXP_AMMO,,4,1,1,1,1,null,,playercard_splash
used_team_ammo_refill,KILLSTREAKS_TEAM_AMMO_REFILL,KILLSTREAKS_TEAM_AMMO_REFILL,,4,1,1,1,1,null,,playercard_splash
used_sentry,KILLSTREAKS_SENTRY,KILLSTREAKS_SENTRY,,4,1,1,1,1,null,,playercard_splash
used_minigun_turret,KILLSTREAKS_MINIGUN_TURRET,KILLSTREAKS_MINIGUN_TURRET,,4,1,1,1,1,null,,playercard_splash
used_gl_turret,KILLSTREAKS_GL_TURRET,KILLSTREAKS_GL_TURRET,,4,1,1,1,1,null,,playercard_splash
used_remote_mortar,KILLSTREAKS_REMOTE_MORTAR,KILLSTREAKS_REMOTE_MORTAR,,4,1,1,1,1,null,,playercard_splash
used_remote_mg_turret,KILLSTREAKS_REMOTE_MG_TURRET,KILLSTREAKS_REMOTE_MG_TURRET,,4,1,1,1,1,null,,playercard_splash
used_littlebird_support,KILLSTREAKS_LITTLEBIRD_SUPPORT,KILLSTREAKS_LITTLEBIRD_SUPPORT,,4,1,1,1,1,null,,playercard_splash
used_littlebird_flock,KILLSTREAKS_LITTLEBIRD_FLOCK,KILLSTREAKS_LITTLEBIRD_FLOCK,,4,1,1,1,1,null,,playercard_splash
used_triple_uav,KILLSTREAKS_TRIPLE_UAV,KILLSTREAKS_TRIPLE_UAV,,4,1,1,1,1,null,,playercard_splash
used_ims,KILLSTREAKS_IMS,KILLSTREAKS_IMS,,4,1,1,1,1,null,,playercard_splash
used_aastrike,KILLSTREAKS_AASTRIKE,KILLSTREAKS_AASTRIKE,,4,1,1,1,1,null,,playercard_splash
used_heli_sniper,KILLSTREAKS_HELI_SNIPER,KILLSTREAKS_HELI_SNIPER,,4,1,1,1,1,null,,playercard_splash
used_remote_uav,KILLSTREAKS_REMOTE_UAV,KILLSTREAKS_REMOTE_UAV,,4,1,1,1,1,null,,playercard_splash
used_remote_tank,KILLSTREAKS_REMOTE_TANK,KILLSTREAKS_REMOTE_TANK,,4,1,1,1,1,null,,playercard_splash
used_sam_turret,KILLSTREAKS_SAM_TURRET,KILLSTREAKS_SAM_TURRET,,4,1,1,1,1,null,,playercard_splash
used_osprey_gunner,KILLSTREAKS_OSPREY_GUNNER,KILLSTREAKS_OSPREY_GUNNER,,4,1,1,1,1,null,,playercard_splash
callout_3xkill,SPLASHES_TRIPLEKILL,SPLASHES_TRIPLEKILL,,4,1,1,1,1,null,,playercard_splash
callout_3xpluskill,SPLASHES_MULTIKILL,SPLASHES_MULTIKILL,,4,1,1,1,1,null,,playercard_splash
callout_4xkill,SPLASHES_MEGAKILL,SPLASHES_MEGAKILL,,4,1,1,1,1,null,,playercard_splash
callout_5xkill,SPLASHES_ULTRAKILL,SPLASHES_ULTRAKILL,,4,1,1,1,1,null,,playercard_splash
callout_6xkill,SPLASHES_MONSTERKILL,SPLASHES_MONSTERKILL,,4,1,1,1,1,null,,playercard_splash
callout_7xkill,SPLASHES_LUDICROUSKILL,SPLASHES_LUDICROUSKILL,,4,1,1,1,1,null,,playercard_splash
callout_8xpluskill,SPLASHES_HOLYSHIT,SPLASHES_HOLYSHIT,,4,1,1,1,1,null,,playercard_splash
callout_bombplanted,SPLASHES_BOMB_PLANTED,SPLASHES_BOMB_PLANTED,,4,1,1,1,1,null,,playercard_splash
callout_bombdefused,SPLASHES_BOMB_DEFUSED,SPLASHES_BOMB_DEFUSED,,4,1,1,1,1,null,,playercard_splash
callout_firstblood,SPLASHES_FIRSTBLOOD,SPLASHES_FIRSTBLOOD,,4,1,1,1,1,null,,playercard_splash
callout_grabbedtheflag,SPLASHES_GRABBED_THE_FLAG,SPLASHES_GRABBED_THE_FLAG,,4,1,1,1,1,null,,playercard_splash
callout_lastenemyalive,SPLASHES_LAST_ENEMY_ALIVE,SPLASHES_LAST_ENEMY_ALIVE,,4,1,1,1,1,null,,playercard_splash
callout_lastteammemberalive,SPLASHES_LAST_TEAM_MEMBER_ALIVE,SPLASHES_LAST_TEAM_MEMBER_ALIVE,,4,1,1,1,1,null,,playercard_splash
callout_eliminated,SPLASHES_ELIMINATED,SPLASHES_ELIMINATED,,4,1,1,1,1,null,,playercard_splash
callout_deserted,SPLASHES_DESERTED,SPLASHES_DESERTED,,4,1,1,1,1,null,,playercard_splash
callout_got_drafted,SPLASHES_GOT_DRAFTED,SPLASHES_GOT_DRAFTED,,4,1,1,1,1,null,,playercard_splash
callout_drafted_rogue,SPLASHES_DRAFTED_ROGUE,SPLASHES_DRAFTED_ROGUE,,4,1,1,1,1,null,,playercard_splash
callout_final_rogue,SPLASHES_FINAL_ROGUE,SPLASHES_FINAL_ROGUE,,4,1,1,1,1,null,,playercard_splash
callout_first_mercenary,SPLASHES_FIRST_MERCENARY,SPLASHES_FIRST_MERCENARY,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_helicopter_flares,SPLASHES_DESTROYED_PAVELOW,SPLASHES_DESTROYED_PAVELOW,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_helicopter_minigun,SPLASHES_DESTROYED_MINIGUNNER,SPLASHES_DESTROYED_MINIGUNNER,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_helicopter,SPLASHES_DESTROYED_HELICOPTER,SPLASHES_DESTROYED_HELICOPTER,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_osprey,SPLASHES_DESTROYED_OSPREY,SPLASHES_DESTROYED_OSPREY,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_little_bird,SPLASHES_DESTROYED_LITTLE_BIRD,SPLASHES_DESTROYED_LITTLE_BIRD,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_uav,SPLASHES_DESTROYED_UAV,SPLASHES_DESTROYED_UAV,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_remote_mortar,SPLASHES_DESTROYED_REMOTE_MORTAR,SPLASHES_DESTROYED_REMOTE_MORTAR,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_counter_uav,SPLASHES_DESTROYED_COUNTER_UAV,SPLASHES_DESTROYED_COUNTER_UAV,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_harrier,SPLASHES_DESTROYED_HARRIER,SPLASHES_DESTROYED_HARRIER,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_ac130,SPLASHES_DESTROYED_AC130,SPLASHES_DESTROYED_AC130,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_remote_uav,SPLASHES_DESTROYED_REMOTE_UAV,SPLASHES_DESTROYED_REMOTE_UAV,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_remote_tank,SPLASHES_DESTROYED_REMOTE_TANK,SPLASHES_DESTROYED_REMOTE_TANK,,4,1,1,1,1,null,,playercard_splash
callout_killed_juggernaut,SPLASHES_KILLED_JUGGERNAUT,SPLASHES_KILLED_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_dropped_juggernaut,SPLASHES_DROPPED_JUGGERNAUT,SPLASHES_DROPPED_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_flagreturn,SPLASHES_FLAG_RETURN,SPLASHES_FLAG_RETURN,,4,1,1,1,1,null,,playercard_splash
callout_flagcapture,SPLASHES_FLAG_CAPTURE,SPLASHES_FLAG_CAPTURE,,4,1,1,1,1,null,,playercard_splash
callout_flagpickup_enemy,SPLASHES_FLAG_PICKUP_ENEMY,SPLASHES_FLAG_PICKUP_ENEMY,,4,1,1,1,1,null,,playercard_splash
callout_flagpickup_friendly,SPLASHES_FLAG_PICKUP_FRIENDLY,SPLASHES_FLAG_PICKUP_FRIENDLY,,4,1,1,1,1,null,,playercard_splash
callout_flagpickup,SPLASHES_FLAG_PICKUP,SPLASHES_FLAG_PICKUP,,4,1,1,1,1,null,,playercard_splash
callout_killflagcarrier,SPLASHES_KILLED_FLAG_CARRIER,SPLASHES_KILLED_FLAG_CARRIER,,4,1,1,1,1,null,,playercard_splash
callout_capturedhq,SPLASHES_CAPTURED_HQ,SPLASHES_CAPTURED_HQ,,4,1,1,1,1,null,,playercard_splash
callout_destroyedhq,SPLASHES_DESTROYED_HQ,SPLASHES_DESTROYED_HQ,,4,1,1,1,1,null,,playercard_splash
callout_bombtaken,SPLASHES_BOMB_TAKEN,SPLASHES_BOMB_TAKEN,,4,1,1,1,1,null,,playercard_splash
callout_bombdropped,SPLASHES_BOMB_DROPPED,SPLASHES_BOMB_DROPPED,,4,1,1,1,1,null,,playercard_splash
callout_securedposition,SPLASHES_SECURED_POSITION,SPLASHES_SECURED_POSITION,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_a,SPLASHES_SECURED_POSITION_A,SPLASHES_SECURED_POSITION_A,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_b,SPLASHES_SECURED_POSITION_B,SPLASHES_SECURED_POSITION_B,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_c,SPLASHES_SECURED_POSITION_C,SPLASHES_SECURED_POSITION_C,,4,1,1,1,1,null,,playercard_splash
callout_killcarrier,SPLASHES_KILLED_CARRIER,SPLASHES_KILLED_CARRIER,,4,1,1,1,1,null,,playercard_splash
callout_killconfirmed,SPLASHES_KILL_CONFIRMED,SPLASHES_KILL_CONFIRMED,,4,1,1,1,1,null,,playercard_splash
callout_new_juggernaut,SPLASHES_NEW_JUGGERNAUT,SPLASHES_NEW_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_top_gun_rank,SPLASHES_TOP_GUN_RANK,SPLASHES_TOP_GUN_RANK,,4,1,1,1,1,null,,playercard_splash
callout_earned_carepackage,SPLASHES_EARNED_CAREPACKAGE,SPLASHES_EARNED_CAREPACKAGE,,4,1,1,1,1,null,,playercard_splash
copied,SPLASHES_COPIED,SPLASHES_COPIED,,3,0.75,0.25,0.25,1,null,,playercard_splash
revived,SPLASHES_REVIVED,SPLASHES_REVIVED,,3,0.75,0.25,0.25,1,null,,playercard_splash
callout_time_added,SPLASHES_TIMEADDED,SPLASHES_TIMEADDED,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_objective,SPLASHES_DESTROYED_OBJECTIVE,SPLASHES_DESTROYED_OBJECTIVE,,4,1,1,1,1,null,,playercard_splash
callout_saved_objective,SPLASHES_SAVED_OBJECTIVE,SPLASHES_SAVED_OBJECTIVE,,4,1,1,1,1,null,,playercard_splash
heroic,SPLASHES_HEROIC,SPLASHES_HEROIC_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
denied,SPLASHES_DENIED,SPLASHES_DENIED_DESC,,2.5,0.75,0.25,0.25,1,mp_last_stand,,splash
destroyed_insertion,SPLASHES_DESTROYED_INSERTION,SPLASHES_DESTROYED_INSERTION,,2.5,0.75,0.25,0.25,1,mp_defcon_down,,playercard_splash
reviver,SPLASHES_REVIVER,SPLASHES_REVIVER_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
one_shot_kill,SPLASHES_ONE_SHOT_KILL,SPLASHES_ONE_SHOT_KILL_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
ninja_defuse,SPLASHES_NINJA_DEFUSE,SPLASHES_NINJA_DEFUSE_DESC,,1.5,0.75,0.25,0.25,1,mp_last_stand,,splash
promotion,RANK_PROMOTED,RANK_PROMOTED,,4,0.75,0.25,0.25,1,mp_level_up,,promotion
promotion_weapon,RANK_PROMOTED_WEAPON,RANK_PROMOTED_WEAPON,,4,0.75,0.25,0.25,1,mp_level_up,,promotion_weapon
ch_marksman_iw5_m4,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_m4,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_type95,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_type95,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_scar,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_scar,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_g36c,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_g36c,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mk14,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mk14,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_m16,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_m16,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_acr,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_acr,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_fad,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_fad,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_ak47,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_ak47,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_cm901,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_cm901,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mp5,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mp5,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_ump45,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_ump45,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_pp90m1,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_pp90m1,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_p90,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_p90,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_m9,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_m9,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mp7,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mp7,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_sa80,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_sa80,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mg36,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mg36,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_mk46,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_mk46,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_pecheneg,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_pecheneg,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_m60,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_m60,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_msr,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_msr,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_l96a1,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_iw5_l96a1,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_iw5_barrett,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
